id,Posted_date,Job Title from List,Job Title,Company,Company Logo URL,Country,Location,Skills,Salary Info,Source
1,12-09-2024,Network engineer,"Senior Software Engineer (iOS Developer) in Irving, TX. Multiple openings",U.S. Bank,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/14355bd958f2cbe0d5c107975854afd6,Germany,"Irving, TX",R,"$119,765 - $154,990 ",indeed.com
2,10-20-2024,Network engineer,Mobile Developer in Test (iOS with Cypress and Swift),Fidelity TalentSource,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4630577b0160aeea641e462095dbed8d,Germany,"Westlake, TX",R,NA,indeed.com
3,11-15-2024,Network engineer,Senior iOS Developer,Inabia Software &amp; Consulting Inc.,NA,Germany,"Dallas, TX",R,NA,indeed.com
4,03-30-2022,Network engineer,Objective C developers,American-IS,NA,Germany,"Arlington, TX","LAN,R",NA,indeed.com
5,12-02-2024,Network engineer,Sr. iOS Developer. (Onsite),Cognizant,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ad8bfb9614127a4e501b8734b35b7855,Germany,"Dallas, TX",R,"$81,500 - $141,500 ",indeed.com
6,09-19-2024,Network engineer,Sr iOS Developer,TEK NINJAS,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f05f90301da28a2995493120b6dd0ff2,Germany,"Fort Worth, TX",R,NA,indeed.com
7,10-30-2024,Network engineer,iOS Developer,CEDENT,NA,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
8,04-11-2022,Network engineer,Senior IOS Developer,"Bayone Solutions, Inc.",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/46fab688f1c649df8151425905d08862,Germany,"Plano, TX",R,NA,indeed.com
9,12-14-2020,Network engineer,Senior Mobile Developer – iOS,I-Team,NA,Germany,"Branch, TX","Software Development,R",NA,indeed.com
10,11-07-2024,Network engineer,Mobile Application Developer,RisamSoft,NA,Germany,"Irving, TX","Software Development,R",NA,indeed.com
11,03-20-2020,Network engineer,Senior Software Engineer (iOS),Axionent,NA,Germany,"Richardson, TX","LAN,R",NA,indeed.com
12,11-22-2024,Network engineer,React Native Developer,Inclusion Cloud,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/481170ffa79cf51d852401e24e205b8e,Germany,"Dallas, TX","LAN,R",NA,indeed.com
13,02-23-2024,Network engineer,"Mobile Lead- Dallas, TX",Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
14,12-05-2024,Network engineer,Development Manager,Tyler Technologies,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0ab4aded708ddde71411f9fabe0add22,Germany,"Plano, TX","Software Development,R",NA,indeed.com
15,07-02-2024,Network engineer,Mobile Developer (Front End),Fidelity TalentSource,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4630577b0160aeea641e462095dbed8d,Germany,"Westlake, TX","LAN,R",NA,indeed.com
16,12-06-2024,Network engineer,Sr. MAUI Developer - On Demand,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dc5e5697a3e19463eb188253d20627df,Germany,"Irving, TX",R,"$20,000 - $40,000 ",indeed.com
17,12-06-2024,Network engineer,"Team Lead, IT Applications",American Airlines,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e3c27172642fbec0755db09067a127bf,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
18,10-08-2024,Network engineer,iOS Developer,TEK NINJAS,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f05f90301da28a2995493120b6dd0ff2,Germany,"Plano, TX","LAN,R",$55 - $60 an hour,indeed.com
19,12-03-2024,Network engineer,iOS Developer-E,Indeed,NA,Germany,"Fort Worth, TX","Software Development,R","From $7,000 a month",indeed.com
20,09-12-2024,Network engineer,Sr. Developer Android Native App,Michaels,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c2c5b03650498aa7afdc084cb7678986,Germany,"Irving, TX",R,NA,indeed.com
21,01-09-2023,Network engineer,"Senior Software Engineer (React, DevOps, iOS, Javascript)",CEDENT,NA,Germany,"Westlake, TX","Software Development,R",NA,indeed.com
22,05-21-2024,Network engineer,React Native - iOS Lead,Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
23,11-22-2024,Network engineer,System Admin,Vofox Solutions,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bd9fbd7ccc538ccf39da442420d564da,Germany,"Irving, TX",R,NA,indeed.com
24,10-21-2024,Network engineer,Staff Engineer - iOS,CVS Health,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ef487bd4918a595f3e86081a6c389d41,Germany,"Richardson, TX","Software Development,R","$118,450 - $284,280 ",indeed.com
25,12-03-2024,Network engineer,Sr. Mobile Developer,Indeed,NA,Germany,"Westlake, TX","LAN,R",NA,indeed.com
26,12-06-2024,Network engineer,iOS Consultant,Infosys,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3da3b97b6f16b9eaf7b736ff548625f2,Germany,"Richardson, TX","Software Development,R",NA,indeed.com
27,12-06-2024,Network engineer,Senior iOS Developer,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d9e5a2328367c1d03dcf10489e4c44b7,Germany,"Plano, TX","Authorization,R",$60 - $75 an hour,indeed.com
28,11-18-2024,Network engineer,Mobile iOS Lead Architect,Nisum,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/db5fb623ec6ad6a08c2c2a223566c689,Germany,"Plano, TX",R,"$145,000 - $150,000 ",indeed.com
29,11-04-2024,Network engineer,"Staff Software Engineer, Payments (Flutter)",GoodLeap,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e815fe4923f5e049ae9049eb37938954,Germany,"Plano, TX",R,"$164,000 - $187,000 ",indeed.com
30,12-01-2024,Network engineer,MuleSoft Developer,Everlight Solar,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/91e48ea0416c3a1bf516cee26e117d1f,Germany,"Dallas, TX",R,"$60,000 - $100,000 ",indeed.com
31,12-06-2024,Network engineer,Sr. MAUI Developer - On Demand,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dc5e5697a3e19463eb188253d20627df,Germany,"Irving, TX",R,"$20,000 - $40,000 ",indeed.com
32,09-12-2024,Network engineer,Sr. Developer Android Native App,Michaels,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c2c5b03650498aa7afdc084cb7678986,Germany,"Irving, TX",R,NA,indeed.com
33,12-06-2024,Network engineer,"Team Lead, IT Applications",American Airlines,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e3c27172642fbec0755db09067a127bf,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
34,11-22-2024,Network engineer,System Admin,Vofox Solutions,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bd9fbd7ccc538ccf39da442420d564da,Germany,"Irving, TX",R,NA,indeed.com
35,12-03-2024,Network engineer,iOS Developer-E,Indeed,NA,Germany,"Fort Worth, TX","Software Development,R","From $7,000 a month",indeed.com
36,10-08-2024,Network engineer,iOS Developer,TEK NINJAS,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f05f90301da28a2995493120b6dd0ff2,Germany,"Plano, TX","LAN,R",$55 - $60 an hour,indeed.com
37,01-09-2023,Network engineer,"Senior Software Engineer (React, DevOps, iOS, Javascript)",CEDENT,NA,Germany,"Westlake, TX","Software Development,R",NA,indeed.com
38,10-21-2024,Network engineer,Staff Engineer - iOS,CVS Health,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ef487bd4918a595f3e86081a6c389d41,Germany,"Richardson, TX","Software Development,R","$118,450 - $284,280 ",indeed.com
39,11-04-2024,Network engineer,"Staff Software Engineer, Payments (Flutter)",GoodLeap,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e815fe4923f5e049ae9049eb37938954,Germany,"Plano, TX",R,"$164,000 - $187,000 ",indeed.com
40,05-21-2024,Network engineer,React Native - iOS Lead,Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
41,12-03-2024,Network engineer,Sr. Mobile Developer,Indeed,NA,Germany,"Westlake, TX","LAN,R",NA,indeed.com
42,10-10-2024,Network engineer,Senior Android Developer - HYBRID,NTT Data Services,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c21b3eeff438cc3857affa797a3cb07a,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
43,12-06-2024,Network engineer,iOS Consultant,Infosys,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3da3b97b6f16b9eaf7b736ff548625f2,Germany,"Richardson, TX","Software Development,R",NA,indeed.com
44,12-06-2024,Network engineer,Senior iOS Developer,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d9e5a2328367c1d03dcf10489e4c44b7,Germany,"Plano, TX","Authorization,R",$60 - $75 an hour,indeed.com
45,11-18-2024,Network engineer,Mobile iOS Lead Architect,Nisum,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/db5fb623ec6ad6a08c2c2a223566c689,Germany,"Plano, TX",R,"$145,000 - $150,000 ",indeed.com
46,12-01-2024,Network engineer,MuleSoft Developer,Everlight Solar,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/91e48ea0416c3a1bf516cee26e117d1f,Germany,"Dallas, TX",R,"$60,000 - $100,000 ",indeed.com
47,12-03-2024,Network engineer,SDET - Mobile testing,Indeed,NA,Germany,"Westlake, TX","Authorization,R",NA,indeed.com
48,11-07-2024,Network engineer,Software Engineer III,Adswizz,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf2db3d5a8e5a03bfc6f063414aa96fd,Germany,"Irving, TX","LAN,R",NA,indeed.com
49,10-25-2024,Network engineer,iOS Developer (Need Ex Walmart Employee)- Only USC or GC,Indeed,NA,Germany,"Lewisville, TX","Software Development,R","$100,000 - $105,000 ",indeed.com
50,09-13-2024,Network engineer,Senior Android Developer,Toyota,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/97de3f6f34a096f60c8079158d77b790,Germany,"Plano, TX","Software Development,R",$80 - $85 an hour,indeed.com
51,12-10-2024,Network engineer,"Manager, Application Development",Select Medical,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/56df5588b2006fee1bbf652a24d1ada2,Germany,"Addison, TX","Software Development,R",NA,indeed.com
52,11-08-2024,Network engineer,iOS App Developer,Indeed,NA,Germany,"Plano, TX","Authorization,R",NA,indeed.com
53,10-17-2024,Network engineer,Android Mobile Developer,Intone networks,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e49b869b922dbb240e92500077beef77,Germany,"Plano, TX","Software Development,R",NA,indeed.com
54,09-30-2024,Network engineer,Senior Mobile Engineer,Capgemini,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/705e8467dd710fe59b83f3f0d13d2b16,Germany,"Plano, TX","LAN,R",$36.98 - $57.79 an hour,indeed.com
55,10-28-2024,Network engineer,Programmer/ Developer Lead - Sr. Android Developer,Capgemini,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/705e8467dd710fe59b83f3f0d13d2b16,Germany,"Dallas, TX","LAN,R",NA,indeed.com
56,12-06-2024,Network engineer,Mobile Developer,Indeed,NA,Germany,"Dallas, TX",R,$50.45 - $59.37 an hour,indeed.com
57,11-01-2022,Network engineer,Software Developer,SDH Systems,NA,Germany,"Farmers Branch, TX","Software Development,R","$81,806 ",indeed.com
58,10-09-2024,Network engineer,Senior Backend Java Developer - Dallas Based (Hybrid),Zimperium,NA,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
59,10-31-2024,Network engineer,"(TIBCO) Analyst II, Software Development",Select Medical,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/56df5588b2006fee1bbf652a24d1ada2,Germany,"Addison, TX","LAN,R",NA,indeed.com
60,11-14-2024,Network engineer,iOS Developer,Indeed,NA,Germany,"Fort Worth, TX","Software Development,R",$70 - $80 an hour,indeed.com
61,05-04-2017,Network engineer,UI/Angular JS Developer (GC-USC),Sonsoft Inc,NA,Germany,"Richardson, TX","LAN,R",NA,indeed.com
62,12-21-2022,Network engineer,Devops Engineers,Nuanza,NA,Germany,"McKinney, TX",R,NA,indeed.com
63,08-01-2024,Network engineer,Senior Android Developer,TEK NINJAS,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f05f90301da28a2995493120b6dd0ff2,Germany,"Plano, TX","Software Development,R",NA,indeed.com
64,12-29-2023,Network engineer,Mid-Sr Level IOS Developer,Adidev Technologies Inc,NA,Germany,"Plano, TX",R,$30 - $40 an hour,indeed.com
65,05-03-2017,Network engineer,UI/ Developer Angular JS,Sonsoft Inc,NA,Germany,"Richardson, TX","LAN,R",NA,indeed.com
66,11-07-2024,Network engineer,Software Engineer III,Sirius XM,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/30d86e1af25d4d37019fc63b435e4744,Germany,"Irving, TX","LAN,R",NA,indeed.com
67,10-08-2024,Network engineer,"Senior Software Engineer, Android",Capital One,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/231e72fed9b08e7f098ab59080cc2dd6,Germany,"Plano, TX","Software Development,R",NA,indeed.com
68,10-16-2024,Network engineer,Mobile Full Stack Lead - (React Native + React),Photon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4aa6cf8582dae94e91d8bf97770bbf32,Germany,"Dallas, TX","LAN,R",NA,indeed.com
69,08-23-2022,Network engineer,"Software Developer, .Net Web Applications",CEO Foundry,NA,Germany,"Plano, TX","LAN,R",NA,indeed.com
70,07-26-2023,Network engineer,"Sr. iOS Developer- Dallas, TX Hybrid",Five Pack Creative,NA,Germany,"Dallas, TX","MAN,Project Management,R","$100,000 - $150,000 ",indeed.com
71,12-05-2024,Network engineer,Senior Lead Full Stack Developer,Indeed,NA,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
72,11-20-2024,Network engineer,Sr. Android Engineer,Apollo Technology Solutions LLC,NA,Germany,"Plano, TX","Software Development,R",NA,indeed.com
73,12-04-2024,Network engineer,React Native Developer,Infosys,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3da3b97b6f16b9eaf7b736ff548625f2,Germany,"Richardson, TX","Software Development,R","$73,000 - $102,200 ",indeed.com
74,11-25-2024,Network engineer,Software Engineering Manager,PepsiCo,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0fb965a11f33a21c3ef029f421a814cd,Germany,"Plano, TX","Software Development,R","$125,000 - $217,500 ",indeed.com
75,11-21-2024,Network engineer,Technology Lead,Infosys,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3da3b97b6f16b9eaf7b736ff548625f2,Germany,"Richardson, TX","LAN,R",NA,indeed.com
76,10-11-2024,Network engineer,IOS Mobile Application Developer,Adidev Technologies Inc,NA,Germany,"Plano, TX",R,$30 - $40 an hour,indeed.com
77,10-17-2024,Network engineer,Senior Mobile Engineer - Android,Toyota Tsusho Systems,NA,Germany,"Plano, TX","Software Development,R",$90 - $95 a day,indeed.com
78,09-05-2024,Network engineer,Share Point Developer,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Plano, TX","LAN,R","$108,714 - $147,541 ",indeed.com
79,07-26-2024,Network engineer,Sr. Mobile Software Engineering Manager,Care.com,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3b60a0a1c76864e9b9d826fa8a52d240,Germany,"Dallas, TX","LAN,R","$170,000 - $200,000 ",indeed.com
80,10-18-2024,Network engineer,Entry - Mid Level Mobile App Developer,Adidev Technologies Inc,NA,Germany,"Dallas, TX",R,$30 - $40 an hour,indeed.com
81,10-21-2024,Network engineer,Sr. Enterprise Architect,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Dallas, TX",R,"$162,240.00 - $234,346.67 ",indeed.com
82,10-12-2018,Network engineer,Unique UI/UX Designer and JavaScript Technical Developer,Crossroads Technologies,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c45d88bbaea5c37ebf0beab6c669c21a,Germany,"Dallas, TX",R,NA,indeed.com
83,08-30-2024,Network engineer,Enterprise Architect,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Dallas, TX",R,"$126,186.67 - $171,253.34 ",indeed.com
84,04-17-2019,Network engineer,Senior Application Developer – Python / Django / Angular,Crossroads Technologies,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c45d88bbaea5c37ebf0beab6c669c21a,Germany,"Dallas, TX",R,NA,indeed.com
85,11-22-2024,Network engineer,iOS and Android Mobile Application Developer (Entry - Mid),Adidev Technologies Inc,NA,Germany,"Irving, TX","LAN,R",$30 - $40 an hour,indeed.com
86,10-09-2024,Network engineer,Sr. Share Point Developer,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Dallas, TX","LAN,R","$139,776 - $201,898 ",indeed.com
87,04-17-2019,Network engineer,Front-End Web App Developer – Angular,Crossroads Technologies,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c45d88bbaea5c37ebf0beab6c669c21a,Germany,"Dallas, TX","MAN,Project Management,R",NA,indeed.com
88,11-22-2024,Network engineer,Mobile Application Developer,Adidev Technologies Inc,NA,Germany,"Plano, TX",R,$30 - $40 an hour,indeed.com
89,10-01-2024,Network engineer,Television Mobile App Developer Partner,Indeed,NA,Germany,"Dallas-Fort Worth, TX","Software Development,R",From $20 an hour,indeed.com
90,10-11-2024,Network engineer,React Native Mobile Developer,Adidev Technologies Inc,NA,Germany,"Plano, TX","LAN,R",$30 - $40 an hour,indeed.com
91,10-11-2024,Network engineer,React Native Mobile Developer,Adidev Technologies Inc,NA,Germany,"Plano, TX","LAN,R",$30 - $40 an hour,indeed.com
92,04-20-2023,Network engineer,"Software Engineer, Native Client",Rightnow Ministries International,NA,Germany,"McKinney, TX","LAN,R",NA,indeed.com
93,12-03-2021,Network engineer,Experienced Software Developer,VYNYL,NA,Germany,"Dallas, TX","Software Development,R",NA,indeed.com
94,11-04-2024,Network engineer,Dot Net Full Stack Developer,"Standard Motor Products, Inc.",NA,Germany,"Lewisville, TX",R,NA,indeed.com
95,11-04-2024,Network engineer,Sr. SDET Engineer,Indeed,NA,Germany,"Dallas, TX","Software Development,R",$60 - $75 an hour,indeed.com
96,12-06-2024,Network engineer,Sr. MAUI Developer - On Demand,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dc5e5697a3e19463eb188253d20627df,Germany,"Irving, TX",R,"$20,000 - $40,000 ",indeed.com
97,12-05-2024,Network engineer,Development Manager,Tyler Technologies,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/0ab4aded708ddde71411f9fabe0add22,Germany,"Plano, TX","Software Development,R",NA,indeed.com
98,10-21-2024,Network engineer,Staff Engineer - iOS,CVS Health,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ef487bd4918a595f3e86081a6c389d41,Germany,"Richardson, TX","Software Development,R","$118,450 - $284,280 ",indeed.com
99,12-03-2024,Network engineer,SDET - Mobile testing,Indeed,NA,Germany,"Westlake, TX","Authorization,R",NA,indeed.com
100,12-06-2024,Network engineer,iOS Consultant,Infosys,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3da3b97b6f16b9eaf7b736ff548625f2,Germany,"Richardson, TX","Software Development,R",NA,indeed.com
101,11-18-2024,Network engineer,Mobile iOS Lead Architect,Nisum,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/db5fb623ec6ad6a08c2c2a223566c689,Germany,"Plano, TX",R,"$145,000 - $150,000 ",indeed.com
102,12-01-2024,Network engineer,MuleSoft Developer,Everlight Solar,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/91e48ea0416c3a1bf516cee26e117d1f,Germany,"Dallas, TX",R,"$60,000 - $100,000 ",indeed.com
103,11-21-2024,Network engineer,Technology Lead,Infosys,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3da3b97b6f16b9eaf7b736ff548625f2,Germany,"Richardson, TX","LAN,R",NA,indeed.com
104,07-08-2020,Network engineer,SeniorReact Native Developer,Infosys,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3da3b97b6f16b9eaf7b736ff548625f2,Germany,"Richardson, TX","LAN,R",NA,indeed.com
105,11-19-2024,Network engineer,Senior UX Designer – Software,Geoforce,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cfefe9ef4d0f183333b12597d0a3084c,Germany,"Plano, TX",R,NA,indeed.com
106,07-07-2019,Network engineer,UX Development - Lead,Synthesis Systems,NA,Germany,"Dallas, TX","LAN,R",NA,indeed.com
107,10-12-2018,Network engineer,Unique UI/UX Designer and JavaScript Technical Developer,Crossroads Technologies,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c45d88bbaea5c37ebf0beab6c669c21a,Germany,"Dallas, TX",R,NA,indeed.com
108,10-21-2024,Network engineer,Sr. Enterprise Architect,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Dallas, TX",R,"$162,240.00 - $234,346.67 ",indeed.com
109,10-09-2024,Network engineer,Sr. Share Point Developer,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Dallas, TX","LAN,R","$139,776 - $201,898 ",indeed.com
110,08-30-2024,Network engineer,Enterprise Architect,"Contact Government Services, LLC",https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/cf012d8eb60e397348957f44d74d570e,Germany,"Dallas, TX",R,"$126,186.67 - $171,253.34 ",indeed.com
111,12-06-2024,Network engineer,Sr. MAUI Developer - On Demand,Indeed,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/dc5e5697a3e19463eb188253d20627df,Germany,"Irving, TX",R,"$20,000 - $40,000 ",indeed.com
